"","Sample.Shorthand","Protein","Sample","Pep1","Pep2","Pep3","metric","Bay","Habitat","Region","Mean","Median","sd","Var","Min","Max"
"1260","PG-E","Puromycin-sensitive","G074",23.6521322833957,25.0382583732832,27.5343503817891,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1261","PG-E","Puromycin-sensitive","G074",23.6521322833957,25.0382583732832,27.5343503817891,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1262","PG-E","Puromycin-sensitive","G074",23.6521322833957,25.0382583732832,27.5343503817891,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1263","PG-E","Catalase","G031",0.30170751008494,0.341225763402501,0.353300045146812,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1264","PG-E","Catalase","G031",0.30170751008494,0.341225763402501,0.353300045146812,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1265","PG-E","Catalase","G031",0.30170751008494,0.341225763402501,0.353300045146812,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1266","PG-E","Catalase","G032",0.341547696362212,NA,0.42197072017877,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1267","PG-E","Catalase","G032",0.341547696362212,NA,0.42197072017877,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1268","PG-E","Catalase","G032",0.341547696362212,NA,0.42197072017877,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1269","PG-E","Glycogen","G031",1703.13634289752,1889.93461769881,1697.86038762865,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1270","PG-E","Glycogen","G031",1703.13634289752,1889.93461769881,1697.86038762865,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1271","PG-E","Glycogen","G031",1703.13634289752,1889.93461769881,1697.86038762865,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1272","PG-E","Ras-related","G074",554.757972282351,NA,NA,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1273","PG-E","Ras-related","G074",554.757972282351,NA,NA,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1274","PG-E","Ras-related","G074",554.757972282351,NA,NA,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1275","PG-E","PDI","G031",94.4476015427076,134.769832461147,NA,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1276","PG-E","PDI","G031",94.4476015427076,134.769832461147,NA,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1277","PG-E","PDI","G031",94.4476015427076,134.769832461147,NA,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1278","PG-E","Cytochrome","G032",44.3606548608308,44.0180305296158,NA,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1279","PG-E","Cytochrome","G032",44.3606548608308,44.0180305296158,NA,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1280","PG-E","Cytochrome","G032",44.3606548608308,44.0180305296158,NA,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1281","PG-E","Sodium/potassium-transporting","G071-B",611.697186953074,877.912466560798,NA,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1282","PG-E","Sodium/potassium-transporting","G071-B",611.697186953074,877.912466560798,NA,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1283","PG-E","Sodium/potassium-transporting","G071-B",611.697186953074,877.912466560798,NA,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1284","PG-E","Peroxiredoxin-1","G031",3547.64781228351,NA,NA,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1285","PG-E","Peroxiredoxin-1","G031",3547.64781228351,NA,NA,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1286","PG-E","Peroxiredoxin-1","G031",3547.64781228351,NA,NA,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1287","PG-E","Peroxiredoxin-1","G032",2060.44339888287,NA,NA,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1288","PG-E","Peroxiredoxin-1","G032",2060.44339888287,NA,NA,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1289","PG-E","Peroxiredoxin-1","G032",2060.44339888287,NA,NA,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1290","PG-E","Cytochrome","G074",42.8471896337292,41.4147051341432,26.1891732139554,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1291","PG-E","Cytochrome","G074",42.8471896337292,41.4147051341432,26.1891732139554,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1292","PG-E","Cytochrome","G074",42.8471896337292,41.4147051341432,26.1891732139554,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1293","PG-E","Arachidonate","G032",86.9238264484319,93.1243898542838,113.000540852349,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1294","PG-E","Arachidonate","G032",86.9238264484319,93.1243898542838,113.000540852349,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1295","PG-E","Arachidonate","G032",86.9238264484319,93.1243898542838,113.000540852349,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1296","PG-E","Puromycin-sensitive","G071-B",20.4937361156117,22.1017809088552,24.4839871272026,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1297","PG-E","Puromycin-sensitive","G071-B",20.4937361156117,22.1017809088552,24.4839871272026,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1298","PG-E","Puromycin-sensitive","G071-B",20.4937361156117,22.1017809088552,24.4839871272026,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1299","PG-E","Glycogen","G074",826.372171509691,911.974969006571,908.153234280193,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1300","PG-E","Glycogen","G074",826.372171509691,911.974969006571,908.153234280193,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1301","PG-E","Glycogen","G074",826.372171509691,911.974969006571,908.153234280193,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1302","PG-E","Ras-related","G032",587.245170825713,NA,NA,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1303","PG-E","Ras-related","G032",587.245170825713,NA,NA,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1304","PG-E","Ras-related","G032",587.245170825713,NA,NA,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1305","PG-E","HSP70","G071-A",1358.67023838468,NA,NA,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1306","PG-E","HSP70","G071-A",1358.67023838468,NA,NA,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1307","PG-E","HSP70","G071-A",1358.67023838468,NA,NA,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1308","PG-E","Ras-related","G071-B",421.316209476744,NA,NA,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1309","PG-E","Ras-related","G071-B",421.316209476744,NA,NA,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1310","PG-E","Ras-related","G071-B",421.316209476744,NA,NA,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1311","PG-E","Sodium/potassium-transporting","G032",1184.12730549791,1112.6857570577,NA,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1312","PG-E","Sodium/potassium-transporting","G032",1184.12730549791,1112.6857570577,NA,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1313","PG-E","Sodium/potassium-transporting","G032",1184.12730549791,1112.6857570577,NA,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1314","PG-E","Catalase","G071-A",0.309157432403717,0.365782526502178,0.357555692716895,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1315","PG-E","Catalase","G071-A",0.309157432403717,0.365782526502178,0.357555692716895,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1316","PG-E","Catalase","G071-A",0.309157432403717,0.365782526502178,0.357555692716895,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1317","PG-E","HSP90-alpha","G071-A",1056.77923500426,1363.19490024069,1626.54053214767,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1318","PG-E","HSP90-alpha","G071-A",1056.77923500426,1363.19490024069,1626.54053214767,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1319","PG-E","HSP90-alpha","G071-A",1056.77923500426,1363.19490024069,1626.54053214767,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1320","PG-E","HSP90-alpha","G074",618.664790396802,992.335868825536,1058.4301227476,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1321","PG-E","HSP90-alpha","G074",618.664790396802,992.335868825536,1058.4301227476,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1322","PG-E","HSP90-alpha","G074",618.664790396802,992.335868825536,1058.4301227476,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1323","PG-E","Superoxide","G032",3.58182903939385,3.27068134124295,NA,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1324","PG-E","Superoxide","G032",3.58182903939385,3.27068134124295,NA,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1325","PG-E","Superoxide","G032",3.58182903939385,3.27068134124295,NA,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1326","PG-E","PDI","G071-A",83.4453162571288,118.136608516944,NA,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1327","PG-E","PDI","G071-A",83.4453162571288,118.136608516944,NA,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1328","PG-E","PDI","G071-A",83.4453162571288,118.136608516944,NA,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1329","PG-E","Peroxiredoxin-1","G071-A",2892.84202817921,NA,NA,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1330","PG-E","Peroxiredoxin-1","G071-A",2892.84202817921,NA,NA,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1331","PG-E","Peroxiredoxin-1","G071-A",2892.84202817921,NA,NA,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1332","PG-E","Peroxiredoxin-1","G071-B",1498.93462165633,NA,NA,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1333","PG-E","Peroxiredoxin-1","G071-B",1498.93462165633,NA,NA,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1334","PG-E","Peroxiredoxin-1","G071-B",1498.93462165633,NA,NA,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1335","PG-E","Peroxiredoxin-1","G074",2007.98705175108,NA,NA,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1336","PG-E","Peroxiredoxin-1","G074",2007.98705175108,NA,NA,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1337","PG-E","Peroxiredoxin-1","G074",2007.98705175108,NA,NA,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1338","PG-E","Puromycin-sensitive","G071-A",28.0881394878639,32.1266815499368,36.6186809882456,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1339","PG-E","Puromycin-sensitive","G071-A",28.0881394878639,32.1266815499368,36.6186809882456,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1340","PG-E","Puromycin-sensitive","G071-A",28.0881394878639,32.1266815499368,36.6186809882456,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1341","PG-E","Arachidonate","G071-A",126.238324905773,123.279079977722,166.331059052902,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1342","PG-E","Arachidonate","G071-A",126.238324905773,123.279079977722,166.331059052902,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1343","PG-E","Arachidonate","G071-A",126.238324905773,123.279079977722,166.331059052902,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1344","PG-E","Arachidonate","G071-B",63.2538188069808,84.7288636128795,44.7722474674969,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1345","PG-E","Arachidonate","G071-B",63.2538188069808,84.7288636128795,44.7722474674969,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1346","PG-E","Arachidonate","G071-B",63.2538188069808,84.7288636128795,44.7722474674969,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1347","PG-E","HSP70","G071-B",859.594728432634,NA,NA,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1348","PG-E","HSP70","G071-B",859.594728432634,NA,NA,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1349","PG-E","HSP70","G071-B",859.594728432634,NA,NA,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1350","PG-E","Ras-related","G071-A",964.451799371246,NA,NA,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1351","PG-E","Ras-related","G071-A",964.451799371246,NA,NA,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1352","PG-E","Ras-related","G071-A",964.451799371246,NA,NA,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1353","PG-E","Sodium/potassium-transporting","G031",2583.95826065077,2316.30506584402,NA,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1354","PG-E","Sodium/potassium-transporting","G031",2583.95826065077,2316.30506584402,NA,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1355","PG-E","Sodium/potassium-transporting","G031",2583.95826065077,2316.30506584402,NA,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1356","PG-E","Catalase","G071-B",0.368303993555222,0.412418214773076,0.399696651786114,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1357","PG-E","Catalase","G071-B",0.368303993555222,0.412418214773076,0.399696651786114,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1358","PG-E","Catalase","G071-B",0.368303993555222,0.412418214773076,0.399696651786114,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1359","PG-E","PDI","G032",59.7359784333888,85.8298009527062,NA,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1360","PG-E","PDI","G032",59.7359784333888,85.8298009527062,NA,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1361","PG-E","PDI","G032",59.7359784333888,85.8298009527062,NA,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1362","PG-E","Sodium/potassium-transporting","G071-A",2243.61923127377,1886.86979115689,NA,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1363","PG-E","Sodium/potassium-transporting","G071-A",2243.61923127377,1886.86979115689,NA,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1364","PG-E","Sodium/potassium-transporting","G071-A",2243.61923127377,1886.86979115689,NA,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
"1365","PG-E","Sodium/potassium-transporting","G074",1061.90508940143,1173.9605191092,NA,"Temperature","PG","E","North",15.1795428240741,14.7,2.54220708542585,6.46281686518942,12.9,36
"1366","PG-E","Sodium/potassium-transporting","G074",1061.90508940143,1173.9605191092,NA,"Salinity","PG","E","North",30.3941686367218,30.6,2.36585447079477,5.59726737697962,23.9,35.7
"1367","PG-E","Sodium/potassium-transporting","G074",1061.90508940143,1173.9605191092,NA,"DO","PG","E","North",11.1141110162254,10.49,3.4138763575641,11.6545517847351,1.69,22.04
